_id,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
5948,20201006,NIAGARA REGION,2246,111,968,65
5949,20201006,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
5950,20201006,NORTHWESTERN,2249,14,51,0
5951,20201006,OXFORD ELGIN-ST.THOMAS,4913,7,261,5
5952,20201006,PEEL REGION,2253,934,8487,323
5953,20201006,PETERBOROUGH COUNTY-CITY,2255,9,118,2
5954,20201006,PORCUPINE,2256,2,73,9
5955,20201006,RENFREW COUNTY AND DISTRICT,2257,5,52,1
5956,20201006,SIMCOE MUSKOKA DISTRICT,2260,75,850,37
5957,20201006,SUDBURY AND DISTRICT,2261,3,103,2
5958,20201006,THUNDER BAY DISTRICT,2262,0,106,1
5959,20201006,TIMISKAMING,2263,1,19,0
5960,20201006,TORONTO,3895,2262,16063,1280
5961,20201006,WATERLOO REGION,2265,110,1585,120
5962,20201006,WELLINGTON-DUFFERIN-GUELPH,2266,38,607,36
5963,20201006,WINDSOR-ESSEX COUNTY,2268,29,2561,77
5964,20201006,YORK REGION,2270,496,3750,255
5965,20201007,ALGOMA DISTRICT,2226,4,32,0
5966,20201007,BRANT COUNTY,2227,13,196,6
5967,20201007,CHATHAM-KENT,2240,3,365,3
5968,20201007,CITY OF HAMILTON,2237,93,1094,47
5969,20201007,CITY OF OTTAWA,2251,890,3778,295
5970,20201007,DURHAM REGION,2230,76,2006,181
5971,20201007,EASTERN ONTARIO,2258,45,249,12
5972,20201007,GREY BRUCE,2233,10,132,0
5973,20201007,HALDIMAND-NORFOLK,2234,5,441,37
5974,20201007,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,219,21
5975,20201007,HALTON REGION,2236,126,1141,27
5976,20201007,HASTINGS & PRINCE EDWARD COUNTIES,2238,8,48,5
5977,20201007,HURON PERTH,5183,5,123,5
5978,20201007,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,21,133,0
5979,20201007,LAMBTON COUNTY,2242,0,322,25
5980,20201007,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,339,52
5981,20201007,MIDDLESEX-LONDON,2244,44,814,57
5982,20201007,NIAGARA REGION,2246,110,977,65
5983,20201007,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
5984,20201007,NORTHWESTERN,2249,14,52,0
5985,20201007,OXFORD ELGIN-ST.THOMAS,4913,7,261,5
5986,20201007,PEEL REGION,2253,872,8619,323
5987,20201007,PETERBOROUGH COUNTY-CITY,2255,9,119,2
5988,20201007,PORCUPINE,2256,2,74,9
5989,20201007,RENFREW COUNTY AND DISTRICT,2257,7,52,1
5990,20201007,SIMCOE MUSKOKA DISTRICT,2260,79,869,37
5991,20201007,SUDBURY AND DISTRICT,2261,3,103,2
5992,20201007,THUNDER BAY DISTRICT,2262,0,106,1
5993,20201007,TIMISKAMING,2263,0,19,0
5994,20201007,TORONTO,3895,2209,16288,1281
5995,20201007,WATERLOO REGION,2265,110,1602,120
5996,20201007,WELLINGTON-DUFFERIN-GUELPH,2266,42,611,36
5997,20201007,WINDSOR-ESSEX COUNTY,2268,26,2568,77
5998,20201007,YORK REGION,2270,497,3824,255
5999,20201008,ALGOMA DISTRICT,2226,3,34,0
6000,20201008,BRANT COUNTY,2227,10,199,6
6001,20201008,CHATHAM-KENT,2240,3,365,3
6002,20201008,CITY OF HAMILTON,2237,83,1115,47
6003,20201008,CITY OF OTTAWA,2251,960,3889,296
6004,20201008,DURHAM REGION,2230,78,2026,181
6005,20201008,EASTERN ONTARIO,2258,47,253,12
6006,20201008,GREY BRUCE,2233,7,135,0
6007,20201008,HALDIMAND-NORFOLK,2234,5,441,37
6008,20201008,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,219,21
6009,20201008,HALTON REGION,2236,131,1169,27
6010,20201008,HASTINGS & PRINCE EDWARD COUNTIES,2238,7,49,5
6011,20201008,HURON PERTH,5183,4,125,5
6012,20201008,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,138,0
6013,20201008,LAMBTON COUNTY,2242,0,322,25
6014,20201008,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,340,52
6015,20201008,MIDDLESEX-LONDON,2244,49,820,57
6016,20201008,NIAGARA REGION,2246,94,1000,65
6017,20201008,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
6018,20201008,NORTHWESTERN,2249,13,53,0
6019,20201008,OXFORD ELGIN-ST.THOMAS,4913,3,265,5
6020,20201008,PEEL REGION,2253,874,8750,324
6021,20201008,PETERBOROUGH COUNTY-CITY,2255,8,120,2
6022,20201008,PORCUPINE,2256,1,75,9
6023,20201008,RENFREW COUNTY AND DISTRICT,2257,7,53,1
6024,20201008,SIMCOE MUSKOKA DISTRICT,2260,90,880,39
6025,20201008,SUDBURY AND DISTRICT,2261,4,103,2
6026,20201008,THUNDER BAY DISTRICT,2262,0,106,1
6027,20201008,TIMISKAMING,2263,0,19,0
6028,20201008,TORONTO,3895,2238,16524,1281
6029,20201008,WATERLOO REGION,2265,108,1614,120
6030,20201008,WELLINGTON-DUFFERIN-GUELPH,2266,35,621,36
6031,20201008,WINDSOR-ESSEX COUNTY,2268,31,2568,77
6032,20201008,YORK REGION,2270,518,3881,255
6033,20201009,ALGOMA DISTRICT,2226,3,34,0
6034,20201009,BRANT COUNTY,2227,8,203,6
6035,20201009,CHATHAM-KENT,2240,2,366,3
6036,20201009,CITY OF HAMILTON,2237,110,1128,47
6037,20201009,CITY OF OTTAWA,2251,970,4005,296
6038,20201009,DURHAM REGION,2230,88,2048,181
6039,20201009,EASTERN ONTARIO,2258,51,254,12
6040,20201009,GREY BRUCE,2233,6,136,0
6041,20201009,HALDIMAND-NORFOLK,2234,6,442,37
6042,20201009,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,221,21
6043,20201009,HALTON REGION,2236,163,1196,27
6044,20201009,HASTINGS & PRINCE EDWARD COUNTIES,2238,7,50,5
6045,20201009,HURON PERTH,5183,5,124,5
6046,20201009,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,142,0
6047,20201009,LAMBTON COUNTY,2242,1,322,25
6048,20201009,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,342,52
6049,20201009,MIDDLESEX-LONDON,2244,64,829,57
6050,20201009,NIAGARA REGION,2246,83,1021,65
6051,20201009,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1
6052,20201009,NORTHWESTERN,2249,11,56,0
6053,20201009,OXFORD ELGIN-ST.THOMAS,4913,1,267,5
6054,20201009,PEEL REGION,2253,877,8897,324
6055,20201009,PETERBOROUGH COUNTY-CITY,2255,7,122,2
6056,20201009,PORCUPINE,2256,1,75,9
6057,20201009,RENFREW COUNTY AND DISTRICT,2257,7,54,1
6058,20201009,SIMCOE MUSKOKA DISTRICT,2260,108,890,39
6059,20201009,SUDBURY AND DISTRICT,2261,4,104,2
6060,20201009,THUNDER BAY DISTRICT,2262,0,106,1
6061,20201009,TIMISKAMING,2263,0,19,0
6062,20201009,TORONTO,3895,2325,16768,1286
6063,20201009,WATERLOO REGION,2265,88,1647,120
6064,20201009,WELLINGTON-DUFFERIN-GUELPH,2266,43,629,36
6065,20201009,WINDSOR-ESSEX COUNTY,2268,46,2571,77
6066,20201009,YORK REGION,2270,540,3927,255
6067,20201010,ALGOMA DISTRICT,2226,3,34,0
6068,20201010,BRANT COUNTY,2227,10,206,6
6069,20201010,CHATHAM-KENT,2240,2,366,3
6070,20201010,CITY OF HAMILTON,2237,119,1143,47
6071,20201010,CITY OF OTTAWA,2251,936,4132,297
6072,20201010,DURHAM REGION,2230,91,2070,181
6073,20201010,EASTERN ONTARIO,2258,56,258,12
6074,20201010,GREY BRUCE,2233,8,136,0
6075,20201010,HALDIMAND-NORFOLK,2234,7,442,37
6076,20201010,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,222,21
6077,20201010,HALTON REGION,2236,179,1212,27
6078,20201010,HASTINGS & PRINCE EDWARD COUNTIES,2238,6,52,5
6079,20201010,HURON PERTH,5183,2,127,5
6080,20201010,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,143,0
6081,20201010,LAMBTON COUNTY,2242,0,322,25
6082,20201010,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,344,52
6083,20201010,MIDDLESEX-LONDON,2244,58,837,57
6084,20201010,NIAGARA REGION,2246,77,1039,65
6085,20201010,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1
6086,20201010,NORTHWESTERN,2249,9,58,0
6087,20201010,OXFORD ELGIN-ST.THOMAS,4913,1,267,5
6088,20201010,PEEL REGION,2253,883,9014,324
6089,20201010,PETERBOROUGH COUNTY-CITY,2255,6,123,2
6090,20201010,PORCUPINE,2256,1,75,9
6091,20201010,RENFREW COUNTY AND DISTRICT,2257,7,55,1
6092,20201010,SIMCOE MUSKOKA DISTRICT,2260,105,906,40
6093,20201010,SUDBURY AND DISTRICT,2261,3,105,2
6094,20201010,THUNDER BAY DISTRICT,2262,1,106,1
6095,20201010,TIMISKAMING,2263,0,19,0
6096,20201010,TORONTO,3895,2416,17030,1291
6097,20201010,WATERLOO REGION,2265,92,1661,120
6098,20201010,WELLINGTON-DUFFERIN-GUELPH,2266,40,636,36
6099,20201010,WINDSOR-ESSEX COUNTY,2268,44,2578,77
6100,20201010,YORK REGION,2270,566,3977,255
6101,20201011,ALGOMA DISTRICT,2226,5,34,0
6102,20201011,BRANT COUNTY,2227,15,206,6
6103,20201011,CHATHAM-KENT,2240,2,366,3
6104,20201011,CITY OF HAMILTON,2237,131,1166,47
6105,20201011,CITY OF OTTAWA,2251,878,4244,297
6106,20201011,DURHAM REGION,2230,100,2090,181
6107,20201011,EASTERN ONTARIO,2258,57,263,12
6108,20201011,GREY BRUCE,2233,6,138,0
6109,20201011,HALDIMAND-NORFOLK,2234,7,442,37
6110,20201011,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,222,21
6111,20201011,HALTON REGION,2236,196,1244,27
6112,20201011,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,54,5
6113,20201011,HURON PERTH,5183,3,127,5
6114,20201011,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,146,0
6115,20201011,LAMBTON COUNTY,2242,1,322,25
6116,20201011,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,346,52
6117,20201011,MIDDLESEX-LONDON,2244,53,848,57
6118,20201011,NIAGARA REGION,2246,80,1050,65
6119,20201011,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1
6120,20201011,NORTHWESTERN,2249,4,63,0
6121,20201011,OXFORD ELGIN-ST.THOMAS,4913,2,267,5
6122,20201011,PEEL REGION,2253,916,9138,324
6123,20201011,PETERBOROUGH COUNTY-CITY,2255,2,127,2
6124,20201011,PORCUPINE,2256,2,75,9
6125,20201011,RENFREW COUNTY AND DISTRICT,2257,11,55,1
6126,20201011,SIMCOE MUSKOKA DISTRICT,2260,120,910,40
6127,20201011,SUDBURY AND DISTRICT,2261,3,105,2
6128,20201011,THUNDER BAY DISTRICT,2262,2,106,1
6129,20201011,TIMISKAMING,2263,0,19,0
6130,20201011,TORONTO,3895,2296,17289,1292
6131,20201011,WATERLOO REGION,2265,88,1679,120
6132,20201011,WELLINGTON-DUFFERIN-GUELPH,2266,45,637,36
6133,20201011,WINDSOR-ESSEX COUNTY,2268,49,2582,77
6134,20201011,YORK REGION,2270,590,4040,255
6135,20201012,ALGOMA DISTRICT,2226,5,34,0
6136,20201012,BRANT COUNTY,2227,17,208,6
6137,20201012,CHATHAM-KENT,2240,0,368,3
6138,20201012,CITY OF HAMILTON,2237,152,1179,47
6139,20201012,CITY OF OTTAWA,2251,885,4356,297
6140,20201012,DURHAM REGION,2230,87,2111,181
6141,20201012,EASTERN ONTARIO,2258,57,268,12
6142,20201012,GREY BRUCE,2233,6,140,0
6143,20201012,HALDIMAND-NORFOLK,2234,8,443,37
6144,20201012,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,222,21
6145,20201012,HALTON REGION,2236,194,1266,27
6146,20201012,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,54,5
6147,20201012,HURON PERTH,5183,5,127,5
6148,20201012,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,14,151,0
6149,20201012,LAMBTON COUNTY,2242,0,322,25
6150,20201012,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6,347,52
6151,20201012,MIDDLESEX-LONDON,2244,76,854,57
6152,20201012,NIAGARA REGION,2246,82,1057,65
6153,20201012,NORTH BAY PARRY SOUND DISTRICT,2247,0,38,1
6154,20201012,NORTHWESTERN,2249,4,63,0
6155,20201012,OXFORD ELGIN-ST.THOMAS,4913,6,267,5
6156,20201012,PEEL REGION,2253,930,9282,325
6157,20201012,PETERBOROUGH COUNTY-CITY,2255,2,127,2
6158,20201012,PORCUPINE,2256,1,76,9
6159,20201012,RENFREW COUNTY AND DISTRICT,2257,11,56,1
6160,20201012,SIMCOE MUSKOKA DISTRICT,2260,128,921,40
6161,20201012,SUDBURY AND DISTRICT,2261,2,106,2
6162,20201012,THUNDER BAY DISTRICT,2262,2,106,1
6163,20201012,TIMISKAMING,2263,0,19,0
6164,20201012,TORONTO,3895,2368,17520,1292
6165,20201012,WATERLOO REGION,2265,80,1695,120
6166,20201012,WELLINGTON-DUFFERIN-GUELPH,2266,49,643,36
6167,20201012,WINDSOR-ESSEX COUNTY,2268,56,2586,77
6168,20201012,YORK REGION,2270,591,4093,257
6169,20201013,ALGOMA DISTRICT,2226,4,35,0
6170,20201013,BRANT COUNTY,2227,20,208,6
6171,20201013,CHATHAM-KENT,2240,0,368,3
6172,20201013,CITY OF HAMILTON,2237,164,1182,47
6173,20201013,CITY OF OTTAWA,2251,909,4448,297
6174,20201013,DURHAM REGION,2230,93,2122,181
6175,20201013,EASTERN ONTARIO,2258,56,273,12
6176,20201013,GREY BRUCE,2233,8,140,0
6177,20201013,HALDIMAND-NORFOLK,2234,9,443,37
6178,20201013,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1,225,21
6179,20201013,HALTON REGION,2236,191,1298,27
6180,20201013,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,56,5
6181,20201013,HURON PERTH,5183,5,128,5
6182,20201013,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,13,153,0
6183,20200907,HALTON REGION,2236,28,853,25
6184,20200907,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,45,5
6185,20200907,HURON PERTH,5183,0,116,5
6186,20200907,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,111,0
6187,20200907,LAMBTON COUNTY,2242,2,314,25
6188,20200907,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,310,52
6189,20200907,MIDDLESEX-LONDON,2244,5,674,57
6190,20200907,NIAGARA REGION,2246,15,867,64
6191,20200907,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1
6192,20200907,NORTHWESTERN,2249,0,46,0
6193,20200907,OXFORD ELGIN-ST.THOMAS,4913,3,245,5
6194,20200907,PEEL REGION,2253,435,6728,319
6195,20200907,PETERBOROUGH COUNTY-CITY,2255,1,102,2
6196,20200907,PORCUPINE,2256,1,64,9
6197,20200907,RENFREW COUNTY AND DISTRICT,2257,3,31,1
6198,20200907,SIMCOE MUSKOKA DISTRICT,2260,22,679,35
6199,20200907,SUDBURY AND DISTRICT,2261,0,92,2
6200,20200907,THUNDER BAY DISTRICT,2262,0,102,1
6201,20200907,TIMISKAMING,2263,0,19,0
6202,20200907,TORONTO,3895,413,13498,1153
6203,20200907,WATERLOO REGION,2265,23,1328,120
6204,20200907,WELLINGTON-DUFFERIN-GUELPH,2266,7,526,36
6205,20200907,WINDSOR-ESSEX COUNTY,2268,65,2404,73
6206,20200907,YORK REGION,2270,118,3158,252
6207,20200908,ALGOMA DISTRICT,2226,0,29,0
6208,20200908,BRANT COUNTY,2227,4,168,6
6209,20200908,CHATHAM-KENT,2240,3,358,2
6210,20200908,CITY OF HAMILTON,2237,46,919,45
6211,20200908,CITY OF OTTAWA,2251,228,2640,267
6212,20200908,DURHAM REGION,2230,35,1711,181
6213,20200908,EASTERN ONTARIO,2258,10,183,12
6214,20200908,GREY BRUCE,2233,2,117,0
6215,20200908,HALDIMAND-NORFOLK,2234,4,427,37
6216,20200908,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,21
6217,20200908,HALTON REGION,2236,29,856,25
6218,20200908,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5
6219,20200908,HURON PERTH,5183,0,116,5
6220,20200908,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,112,0
6221,20200908,LAMBTON COUNTY,2242,2,314,25
6222,20200908,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,5,310,52
6223,20200908,MIDDLESEX-LONDON,2244,8,674,57
6224,20200908,NIAGARA REGION,2246,15,868,64
6225,20200908,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1
6226,20200908,NORTHWESTERN,2249,0,46,0
6227,20200908,OXFORD ELGIN-ST.THOMAS,4913,0,248,5
6228,20200908,PEEL REGION,2253,453,6752,319
6229,20200908,PETERBOROUGH COUNTY-CITY,2255,1,103,2
6230,20200908,PORCUPINE,2256,1,64,9
6231,20200908,RENFREW COUNTY AND DISTRICT,2257,2,32,1
6232,20200908,SIMCOE MUSKOKA DISTRICT,2260,23,681,35
6233,20200908,SUDBURY AND DISTRICT,2261,0,92,2
6234,20200908,THUNDER BAY DISTRICT,2262,0,102,1
6235,20200908,TIMISKAMING,2263,0,19,0
6236,20200908,TORONTO,3895,423,13536,1153
6237,20200908,WATERLOO REGION,2265,28,1329,120
6238,20200908,WELLINGTON-DUFFERIN-GUELPH,2266,9,527,36
6239,20200908,WINDSOR-ESSEX COUNTY,2268,64,2410,73
6240,20200908,YORK REGION,2270,126,3169,252
6241,20200909,ALGOMA DISTRICT,2226,0,29,0
6242,20200909,BRANT COUNTY,2227,2,169,6
6243,20200909,CHATHAM-KENT,2240,1,361,2
6244,20200909,CITY OF HAMILTON,2237,47,922,45
6245,20200909,CITY OF OTTAWA,2251,225,2659,267
6246,20200909,DURHAM REGION,2230,37,1713,181
6247,20200909,EASTERN ONTARIO,2258,9,184,12
6248,20200909,GREY BRUCE,2233,2,117,0
6249,20200909,HALDIMAND-NORFOLK,2234,4,427,37
6250,20200909,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,21
6251,20200909,HALTON REGION,2236,31,861,25
6252,20200909,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5
6253,20200909,HURON PERTH,5183,0,116,5
6254,20200909,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,112,0
6255,20200909,LAMBTON COUNTY,2242,2,314,25
6256,20200909,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2,311,52
6257,20200909,MIDDLESEX-LONDON,2244,8,676,57
6258,20200909,NIAGARA REGION,2246,14,870,64
6259,20200909,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1
6260,20200909,NORTHWESTERN,2249,0,46,0
6261,20200909,OXFORD ELGIN-ST.THOMAS,4913,0,248,5
6262,20200909,PEEL REGION,2253,451,6795,319
6263,20200909,PETERBOROUGH COUNTY-CITY,2255,1,103,2
6264,20200909,PORCUPINE,2256,1,64,9
6265,20200909,RENFREW COUNTY AND DISTRICT,2257,2,32,1
6266,20200909,SIMCOE MUSKOKA DISTRICT,2260,28,681,35
6267,20200909,SUDBURY AND DISTRICT,2261,0,92,2
6268,20200909,THUNDER BAY DISTRICT,2262,0,102,1
6269,20200909,TIMISKAMING,2263,0,19,0
6270,20200909,TORONTO,3895,439,13570,1153
6271,20200909,WATERLOO REGION,2265,31,1332,120
6272,20200909,WELLINGTON-DUFFERIN-GUELPH,2266,8,528,36
6273,20200909,WINDSOR-ESSEX COUNTY,2268,59,2417,73
6274,20200909,YORK REGION,2270,130,3178,252
6275,20200910,ALGOMA DISTRICT,2226,0,29,0
6276,20200910,BRANT COUNTY,2227,2,169,6
6277,20200910,CHATHAM-KENT,2240,1,361,2
6278,20200910,CITY OF HAMILTON,2237,43,928,45
6279,20200910,CITY OF OTTAWA,2251,223,2673,267
6280,20200910,DURHAM REGION,2230,45,1718,181
6281,20200910,EASTERN ONTARIO,2258,11,184,12
6282,20200910,GREY BRUCE,2233,2,119,0
6283,20200910,HALDIMAND-NORFOLK,2234,3,428,37
6284,20200910,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,21
6285,20200910,HALTON REGION,2236,32,864,25
6286,20200910,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5
6287,20200910,HURON PERTH,5183,3,115,5
6288,20200910,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,112,0
6289,20200910,LAMBTON COUNTY,2242,3,314,25
6290,20200910,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,312,52
6291,20200910,MIDDLESEX-LONDON,2244,11,676,57
6292,20200910,NIAGARA REGION,2246,13,873,64
6293,20200910,NORTH BAY PARRY SOUND DISTRICT,2247,0,35,1
6294,20200910,NORTHWESTERN,2249,0,46,0
6295,20200910,OXFORD ELGIN-ST.THOMAS,4913,0,248,5
6296,20200910,PEEL REGION,2253,446,6822,319
6297,20200910,PETERBOROUGH COUNTY-CITY,2255,1,103,2
6298,20200910,PORCUPINE,2256,1,64,9
6299,20200910,RENFREW COUNTY AND DISTRICT,2257,3,32,1
6300,20200910,SIMCOE MUSKOKA DISTRICT,2260,31,682,35
6301,20200910,SUDBURY AND DISTRICT,2261,0,92,2
6302,20200910,THUNDER BAY DISTRICT,2262,0,102,1
6303,20200910,TIMISKAMING,2263,0,19,0
6304,20200910,TORONTO,3895,443,13621,1153
6305,20200910,WATERLOO REGION,2265,30,1340,120
6306,20200910,WELLINGTON-DUFFERIN-GUELPH,2266,11,528,36
6307,20200910,WINDSOR-ESSEX COUNTY,2268,52,2428,74
6308,20200910,YORK REGION,2270,149,3187,252
6309,20200911,ALGOMA DISTRICT,2226,0,29,0
6310,20200911,BRANT COUNTY,2227,2,169,6
6311,20200911,CHATHAM-KENT,2240,1,361,2
6312,20200911,CITY OF HAMILTON,2237,46,931,45
6313,20200911,CITY OF OTTAWA,2251,248,2685,267
6314,20200911,DURHAM REGION,2230,49,1723,181
6315,20200911,EASTERN ONTARIO,2258,9,187,12
6316,20200911,GREY BRUCE,2233,2,119,0
6317,20200911,HALDIMAND-NORFOLK,2234,0,431,37
6318,20200911,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,205,21
6319,20200911,HALTON REGION,2236,37,865,25
6320,20200911,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5
6321,20200911,HURON PERTH,5183,2,117,5
6322,20200911,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2,112,0
6323,20200911,LAMBTON COUNTY,2242,3,314,25
6324,20200911,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,312,52
6325,20200911,MIDDLESEX-LONDON,2244,10,676,57
6326,20200911,NIAGARA REGION,2246,16,874,64
6327,20200911,NORTH BAY PARRY SOUND DISTRICT,2247,0,35,1
6328,20200911,NORTHWESTERN,2249,0,46,0
6329,20200911,OXFORD ELGIN-ST.THOMAS,4913,0,249,5
6330,20200911,PEEL REGION,2253,458,6848,319
6331,20200911,PETERBOROUGH COUNTY-CITY,2255,1,103,2
6332,20200911,PORCUPINE,2256,1,64,9
6333,20200911,RENFREW COUNTY AND DISTRICT,2257,3,32,1
6334,20200911,SIMCOE MUSKOKA DISTRICT,2260,35,681,35
6335,20200911,SUDBURY AND DISTRICT,2261,0,92,2
6336,20200911,THUNDER BAY DISTRICT,2262,0,102,1
6337,20200911,TIMISKAMING,2263,0,19,0
6338,20200911,TORONTO,3895,475,13661,1152
6339,20200911,WATERLOO REGION,2265,40,1345,120
6340,20200911,WELLINGTON-DUFFERIN-GUELPH,2266,9,532,36
6341,20200911,WINDSOR-ESSEX COUNTY,2268,48,2437,74
6342,20200911,YORK REGION,2270,154,3196,252
6343,20200912,ALGOMA DISTRICT,2226,0,29,0
6344,20200912,BRANT COUNTY,2227,2,169,6
6345,20200912,CHATHAM-KENT,2240,2,361,2
6346,20200912,CITY OF HAMILTON,2237,46,933,45
6347,20200912,CITY OF OTTAWA,2251,261,2699,267
6348,20200912,DURHAM REGION,2230,54,1728,181
6349,20200912,EASTERN ONTARIO,2258,9,188,12
6350,20200912,GREY BRUCE,2233,1,120,0
6351,20200912,HALDIMAND-NORFOLK,2234,2,431,37
6352,20200912,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1,207,21
6353,20200912,HALTON REGION,2236,39,866,25
6354,20200912,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5
6355,20200912,HURON PERTH,5183,1,118,5
6356,20200912,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,112,0
6357,20200912,LAMBTON COUNTY,2242,3,314,25
6358,20200912,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,312,52
6359,20200912,MIDDLESEX-LONDON,2244,9,679,57
6360,20200912,NIAGARA REGION,2246,16,876,64
6361,20200912,NORTH BAY PARRY SOUND DISTRICT,2247,0,35,1
6362,20200912,NORTHWESTERN,2249,0,46,0
6363,20200912,OXFORD ELGIN-ST.THOMAS,4913,2,249,5
6364,20200912,PEEL REGION,2253,488,6880,319
6365,20200912,PETERBOROUGH COUNTY-CITY,2255,1,103,2
6366,20200912,PORCUPINE,2256,2,64,9
6367,20200912,RENFREW COUNTY AND DISTRICT,2257,4,32,1
6368,20200912,SIMCOE MUSKOKA DISTRICT,2260,44,683,35
6369,20200912,SUDBURY AND DISTRICT,2261,0,92,2
6370,20200912,THUNDER BAY DISTRICT,2262,0,102,1
6371,20200912,TIMISKAMING,2263,0,19,0
6372,20200912,TORONTO,3895,515,13697,1153
6373,20200912,WATERLOO REGION,2265,44,1346,120
6374,20200912,WELLINGTON-DUFFERIN-GUELPH,2266,12,532,36
6375,20200912,WINDSOR-ESSEX COUNTY,2268,49,2443,74
6376,20200912,YORK REGION,2270,156,3206,252
6377,20200913,ALGOMA DISTRICT,2226,0,29,0
6378,20200913,BRANT COUNTY,2227,3,169,6
6379,20200913,CHATHAM-KENT,2240,2,361,2
6380,20200913,CITY OF HAMILTON,2237,42,937,45
6381,20200913,CITY OF OTTAWA,2251,280,2727,267
6382,20200913,DURHAM REGION,2230,57,1730,181
6383,20200913,EASTERN ONTARIO,2258,10,188,12
6384,20200913,GREY BRUCE,2233,1,120,0
6385,20200913,HALDIMAND-NORFOLK,2234,2,431,37
6386,20200913,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2,207,21
6387,20200913,HALTON REGION,2236,46,867,25
6388,20200913,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,47,5
6389,20200913,HURON PERTH,5183,1,118,5
6390,20200913,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,112,0
6391,20200913,LAMBTON COUNTY,2242,3,314,25
6392,20200913,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2,312,52
6393,20200913,MIDDLESEX-LONDON,2244,9,679,57
6394,20200913,NIAGARA REGION,2246,19,877,64
6395,20200913,NORTH BAY PARRY SOUND DISTRICT,2247,0,35,1
6396,20200913,NORTHWESTERN,2249,0,46,0
6397,20200913,OXFORD ELGIN-ST.THOMAS,4913,2,249,5
6398,20200913,PEEL REGION,2253,486,6917,319
6399,20200913,PETERBOROUGH COUNTY-CITY,2255,1,103,2
6400,20200913,PORCUPINE,2256,3,64,9
