_id,date,oh_region,ICU,ICU_vented,hospitalizations
1,2020-04-02T00:00:00,CENTRAL,51,39,113
2,2020-04-03T00:00:00,CENTRAL,57,52,141
3,2020-04-04T00:00:00,CENTRAL,65,57,143
4,2020-04-05T00:00:00,CENTRAL,65,55,174
5,2020-04-06T00:00:00,CENTRAL,73,58,187
6,2020-04-07T00:00:00,CENTRAL,83,68,183
7,2020-04-08T00:00:00,CENTRAL,85,68,203
8,2020-04-09T00:00:00,CENTRAL,92,73,205
9,2020-04-10T00:00:00,CENTRAL,88,73,218
10,2020-04-11T00:00:00,CENTRAL,90,77,230
11,2020-04-12T00:00:00,CENTRAL,93,70,237
12,2020-04-13T00:00:00,CENTRAL,92,78,248
13,2020-04-14T00:00:00,CENTRAL,89,73,265
14,2020-04-15T00:00:00,CENTRAL,89,74,284
15,2020-04-16T00:00:00,CENTRAL,86,67,287
16,2020-04-17T00:00:00,CENTRAL,86,72,293
17,2020-04-18T00:00:00,CENTRAL,90,74,298
18,2020-04-19T00:00:00,CENTRAL,88,73,299
19,2020-04-20T00:00:00,CENTRAL,87,74,309
20,2020-04-21T00:00:00,CENTRAL,88,72,317
21,2020-04-22T00:00:00,CENTRAL,85,68,316
22,2020-04-23T00:00:00,CENTRAL,85,67,320
23,2020-04-24T00:00:00,CENTRAL,88,67,351
24,2020-04-25T00:00:00,CENTRAL,91,73,367
25,2020-04-26T00:00:00,CENTRAL,92,70,383
26,2020-04-27T00:00:00,CENTRAL,91,70,382
27,2020-04-28T00:00:00,CENTRAL,89,65,370
28,2020-04-29T00:00:00,CENTRAL,86,64,381
29,2020-04-30T00:00:00,CENTRAL,86,61,402
30,2020-05-01T00:00:00,CENTRAL,79,59,411
31,2020-05-02T00:00:00,CENTRAL,79,55,415
32,2020-05-03T00:00:00,CENTRAL,87,65,396
33,2020-05-04T00:00:00,CENTRAL,85,66,396
34,2020-05-05T00:00:00,CENTRAL,86,67,433
35,2020-05-06T00:00:00,CENTRAL,84,67,435
36,2020-05-07T00:00:00,CENTRAL,83,60,433
37,2020-05-08T00:00:00,CENTRAL,81,64,437
38,2020-05-09T00:00:00,CENTRAL,78,63,445
39,2020-05-10T00:00:00,CENTRAL,76,53,391
40,2020-05-11T00:00:00,CENTRAL,75,58,433
41,2020-05-12T00:00:00,CENTRAL,78,60,445
42,2020-05-13T00:00:00,CENTRAL,76,56,452
43,2020-05-14T00:00:00,CENTRAL,74,55,458
44,2020-05-15T00:00:00,CENTRAL,73,56,451
45,2020-05-16T00:00:00,CENTRAL,74,59,458
46,2020-05-17T00:00:00,CENTRAL,65,57,439
47,2020-05-18T00:00:00,CENTRAL,68,56,439
48,2020-05-19T00:00:00,CENTRAL,66,53,444
49,2020-05-20T00:00:00,CENTRAL,67,51,453
50,2020-05-21T00:00:00,CENTRAL,66,52,449
51,2020-05-22T00:00:00,CENTRAL,64,52,429
52,2020-05-23T00:00:00,CENTRAL,63,52,409
53,2020-05-24T00:00:00,CENTRAL,64,49,395
54,2020-05-25T00:00:00,CENTRAL,61,50,402
55,2020-05-26T00:00:00,CENTRAL,62,50,386
56,2020-05-27T00:00:00,CENTRAL,65,54,388
57,2020-05-28T00:00:00,CENTRAL,66,42,389
58,2020-05-29T00:00:00,CENTRAL,61,52,383
59,2020-05-30T00:00:00,CENTRAL,60,39,387
60,2020-05-31T00:00:00,CENTRAL,60,47,368
61,2020-06-01T00:00:00,CENTRAL,62,48,359
62,2020-06-02T00:00:00,CENTRAL,61,47,378
63,2020-06-03T00:00:00,CENTRAL,62,49,384
64,2020-06-04T00:00:00,CENTRAL,58,45,380
65,2020-06-05T00:00:00,CENTRAL,57,45,364
66,2020-06-06T00:00:00,CENTRAL,58,48,326
67,2020-06-07T00:00:00,CENTRAL,55,45,320
68,2020-06-08T00:00:00,CENTRAL,53,41,304
69,2020-06-09T00:00:00,CENTRAL,51,41,285
70,2020-06-10T00:00:00,CENTRAL,52,39,282
71,2020-06-11T00:00:00,CENTRAL,53,40,252
72,2020-06-12T00:00:00,CENTRAL,48,34,231
73,2020-06-13T00:00:00,CENTRAL,46,21,222
74,2020-06-14T00:00:00,CENTRAL,45,30,206
75,2020-06-15T00:00:00,CENTRAL,44,23,193
76,2020-06-16T00:00:00,CENTRAL,42,27,191
77,2020-06-17T00:00:00,CENTRAL,37,24,175
78,2020-06-18T00:00:00,CENTRAL,33,19,167
79,2020-06-19T00:00:00,CENTRAL,93,69,149
80,2020-06-20T00:00:00,CENTRAL,29,22,157
81,2020-06-21T00:00:00,CENTRAL,31,22,146
82,2020-06-22T00:00:00,CENTRAL,24,17,143
83,2020-06-23T00:00:00,CENTRAL,25,18,148
84,2020-06-24T00:00:00,CENTRAL,24,18,139
85,2020-06-25T00:00:00,CENTRAL,22,19,132
86,2020-06-26T00:00:00,CENTRAL,21,17,126
87,2020-06-27T00:00:00,CENTRAL,19,15,122
88,2020-06-28T00:00:00,CENTRAL,19,14,108
89,2020-06-29T00:00:00,CENTRAL,19,14,111
90,2020-06-30T00:00:00,CENTRAL,16,14,99
91,2020-07-01T00:00:00,CENTRAL,18,13,104
92,2020-07-02T00:00:00,CENTRAL,19,12,62
93,2020-07-03T00:00:00,CENTRAL,19,12,62
94,2020-07-05T00:00:00,CENTRAL,18,9,50
95,2020-07-06T00:00:00,CENTRAL,18,9,49
96,2020-07-07T00:00:00,CENTRAL,17,11,50
97,2020-07-08T00:00:00,CENTRAL,17,13,48
98,2020-07-09T00:00:00,CENTRAL,15,11,47
99,2020-07-10T00:00:00,CENTRAL,17,11,44
100,2020-07-11T00:00:00,CENTRAL,14,9,52
101,2020-07-12T00:00:00,CENTRAL,14,10,45
102,2020-07-13T00:00:00,CENTRAL,12,10,47
103,2020-07-14T00:00:00,CENTRAL,13,11,46
104,2020-07-15T00:00:00,CENTRAL,14,12,45
105,2020-07-16T00:00:00,CENTRAL,15,11,45
106,2020-07-17T00:00:00,CENTRAL,15,11,36
107,2020-07-18T00:00:00,CENTRAL,16,12,33
108,2020-07-19T00:00:00,CENTRAL,15,11,33
109,2020-07-20T00:00:00,CENTRAL,15,12,34
110,2020-07-21T00:00:00,CENTRAL,15,11,37
111,2020-07-22T00:00:00,CENTRAL,17,10,43
112,2020-07-23T00:00:00,CENTRAL,17,9,40
113,2020-07-24T00:00:00,CENTRAL,15,9,34
114,2020-07-25T00:00:00,CENTRAL,15,9,34
115,2020-07-26T00:00:00,CENTRAL,14,9,30
116,2020-07-27T00:00:00,CENTRAL,16,8,29
117,2020-07-28T00:00:00,CENTRAL,16,9,32
118,2020-07-29T00:00:00,CENTRAL,13,8,31
119,2020-07-30T00:00:00,CENTRAL,13,7,29
120,2020-07-31T00:00:00,CENTRAL,12,7,27
121,2020-08-01T00:00:00,CENTRAL,12,7,27
122,2020-08-02T00:00:00,CENTRAL,11,8,26
123,2020-08-03T00:00:00,CENTRAL,10,8,31
124,2020-08-04T00:00:00,CENTRAL,10,8,29
125,2020-08-05T00:00:00,CENTRAL,11,8,24
126,2020-08-06T00:00:00,CENTRAL,11,7,29
127,2020-08-07T00:00:00,CENTRAL,8,6,23
128,2020-08-08T00:00:00,CENTRAL,7,7,16
129,2020-08-09T00:00:00,CENTRAL,7,6,24
130,2020-08-10T00:00:00,CENTRAL,8,7,19
131,2020-08-11T00:00:00,CENTRAL,7,6,21
132,2020-08-12T00:00:00,CENTRAL,7,6,19
133,2020-08-13T00:00:00,CENTRAL,7,6,16
134,2020-08-14T00:00:00,CENTRAL,6,5,16
135,2020-08-15T00:00:00,CENTRAL,6,5,13
136,2020-08-16T00:00:00,CENTRAL,6,5,11
137,2020-08-17T00:00:00,CENTRAL,5,5,7
138,2020-08-18T00:00:00,CENTRAL,5,5,12
139,2020-08-19T00:00:00,CENTRAL,4,4,12
140,2020-08-20T00:00:00,CENTRAL,4,3,10
141,2020-08-21T00:00:00,CENTRAL,4,3,13
142,2020-08-22T00:00:00,CENTRAL,4,3,13
143,2020-08-23T00:00:00,CENTRAL,4,4,14
144,2020-08-24T00:00:00,CENTRAL,4,4,13
145,2020-08-25T00:00:00,CENTRAL,6,6,15
146,2020-08-26T00:00:00,CENTRAL,8,6,19
147,2020-08-27T00:00:00,CENTRAL,10,7,22
148,2020-08-28T00:00:00,CENTRAL,10,8,31
149,2020-08-29T00:00:00,CENTRAL,10,4,23
150,2020-08-30T00:00:00,CENTRAL,11,7,21
151,2020-08-31T00:00:00,CENTRAL,10,5,19
152,2020-09-01T00:00:00,CENTRAL,11,6,24
153,2020-09-02T00:00:00,CENTRAL,8,6,20
154,2020-09-03T00:00:00,CENTRAL,7,6,22
155,2020-09-04T00:00:00,CENTRAL,9,6,29
156,2020-09-05T00:00:00,CENTRAL,10,6,26
157,2020-09-06T00:00:00,CENTRAL,11,6,27
158,2020-09-07T00:00:00,CENTRAL,13,6,28
159,2020-09-08T00:00:00,CENTRAL,11,5,28
160,2020-09-09T00:00:00,CENTRAL,8,5,30
161,2020-09-10T00:00:00,CENTRAL,8,6,28
162,2020-09-11T00:00:00,CENTRAL,8,6,23
163,2020-09-12T00:00:00,CENTRAL,8,5,22
164,2020-09-13T00:00:00,CENTRAL,8,6,19
165,2020-09-14T00:00:00,CENTRAL,9,6,22
166,2020-09-15T00:00:00,CENTRAL,10,5,25
167,2020-09-16T00:00:00,CENTRAL,11,7,23
168,2020-09-17T00:00:00,CENTRAL,12,7,22
169,2020-09-18T00:00:00,CENTRAL,10,6,25
170,2020-09-19T00:00:00,CENTRAL,10,6,28
171,2020-09-20T00:00:00,CENTRAL,12,6,32
172,2020-09-21T00:00:00,CENTRAL,12,7,37
173,2020-09-22T00:00:00,CENTRAL,14,8,44
174,2020-09-23T00:00:00,CENTRAL,14,6,46
175,2020-09-24T00:00:00,CENTRAL,15,6,45
176,2020-09-25T00:00:00,CENTRAL,14,6,45
177,2020-09-26T00:00:00,CENTRAL,16,8,44
178,2020-09-27T00:00:00,CENTRAL,16,9,47
179,2020-09-28T00:00:00,CENTRAL,16,10,50
180,2020-09-29T00:00:00,CENTRAL,15,10,53
181,2020-09-30T00:00:00,CENTRAL,18,10,49
182,2020-10-01T00:00:00,CENTRAL,18,10,52
183,2020-10-02T00:00:00,CENTRAL,17,10,55
184,2020-10-03T00:00:00,CENTRAL,18,11,52
185,2020-10-04T00:00:00,CENTRAL,18,12,49
186,2020-10-05T00:00:00,CENTRAL,19,12,52
187,2020-10-06T00:00:00,CENTRAL,18,12,61
188,2020-10-07T00:00:00,CENTRAL,16,12,61
189,2020-10-08T00:00:00,CENTRAL,18,13,68
190,2020-10-09T00:00:00,CENTRAL,19,13,82
191,2020-10-10T00:00:00,CENTRAL,22,12,85
192,2020-10-11T00:00:00,CENTRAL,23,13,88
193,2020-10-12T00:00:00,CENTRAL,23,12,81
194,2020-10-13T00:00:00,CENTRAL,27,14,89
195,2020-10-14T00:00:00,CENTRAL,30,15,84
196,2020-10-15T00:00:00,CENTRAL,30,13,105
197,2020-10-16T00:00:00,CENTRAL,34,17,107
198,2020-10-17T00:00:00,CENTRAL,32,17,119
199,2020-10-18T00:00:00,CENTRAL,29,15,110
200,2020-10-19T00:00:00,CENTRAL,28,14,117
201,2020-10-20T00:00:00,CENTRAL,28,18,125
202,2020-10-21T00:00:00,CENTRAL,27,20,118
203,2020-10-22T00:00:00,CENTRAL,27,23,116
204,2020-10-23T00:00:00,CENTRAL,28,18,115
205,2020-10-24T00:00:00,CENTRAL,31,24,127
206,2020-10-25T00:00:00,CENTRAL,31,24,127
207,2020-10-26T00:00:00,CENTRAL,31,23,141
208,2020-10-27T00:00:00,CENTRAL,30,23,139
209,2020-10-28T00:00:00,CENTRAL,29,24,129
210,2020-10-29T00:00:00,CENTRAL,31,23,127
211,2020-10-30T00:00:00,CENTRAL,34,26,127
212,2020-10-31T00:00:00,CENTRAL,35,30,133
213,2020-11-01T00:00:00,CENTRAL,35,23,135
214,2020-11-02T00:00:00,CENTRAL,34,21,140
215,2020-11-03T00:00:00,CENTRAL,30,21,137
216,2020-11-04T00:00:00,CENTRAL,30,20,148
217,2020-11-05T00:00:00,CENTRAL,40,22,155
218,2020-11-06T00:00:00,CENTRAL,39,24,151
219,2020-11-07T00:00:00,CENTRAL,42,25,171
220,2020-11-08T00:00:00,CENTRAL,38,25,160
221,2020-11-09T00:00:00,CENTRAL,35,25,158
222,2020-11-10T00:00:00,CENTRAL,35,23,180
223,2020-11-11T00:00:00,CENTRAL,37,23,186
224,2020-11-12T00:00:00,CENTRAL,40,26,200
225,2020-11-13T00:00:00,CENTRAL,45,28,213
226,2020-11-14T00:00:00,CENTRAL,43,27,231
227,2020-11-15T00:00:00,CENTRAL,47,30,224
228,2020-11-16T00:00:00,CENTRAL,50,29,231
229,2020-11-17T00:00:00,CENTRAL,52,30,246
230,2020-11-18T00:00:00,CENTRAL,53,34,249
231,2020-11-19T00:00:00,CENTRAL,60,34,246
232,2020-11-20T00:00:00,CENTRAL,59,35,246
233,2020-11-21T00:00:00,CENTRAL,56,32,237
234,2020-11-22T00:00:00,CENTRAL,60,32,234
235,2020-11-23T00:00:00,CENTRAL,63,42,250
236,2020-11-24T00:00:00,CENTRAL,68,42,256
237,2020-11-25T00:00:00,CENTRAL,71,51,250
238,2020-11-26T00:00:00,CENTRAL,70,50,258
239,2020-11-27T00:00:00,CENTRAL,71,46,258
240,2020-11-28T00:00:00,CENTRAL,72,48,277
241,2020-11-29T00:00:00,CENTRAL,74,44,274
242,2020-11-30T00:00:00,CENTRAL,77,54,272
243,2020-12-01T00:00:00,CENTRAL,81,56,277
244,2020-12-02T00:00:00,CENTRAL,77,47,275
245,2020-12-03T00:00:00,CENTRAL,81,53,273
246,2020-12-04T00:00:00,CENTRAL,81,53,282
247,2020-12-05T00:00:00,CENTRAL,81,50,279
248,2020-12-06T00:00:00,CENTRAL,81,51,296
249,2020-12-07T00:00:00,CENTRAL,83,52,316
250,2020-12-08T00:00:00,CENTRAL,79,53,315
251,2020-12-09T00:00:00,CENTRAL,80,48,323
252,2020-12-10T00:00:00,CENTRAL,86,55,324
253,2020-12-11T00:00:00,CENTRAL,87,57,322
254,2020-12-12T00:00:00,CENTRAL,91,61,336
255,2020-12-13T00:00:00,CENTRAL,99,61,331
256,2020-12-14T00:00:00,CENTRAL,94,60,358
257,2020-12-15T00:00:00,CENTRAL,99,63,383
258,2020-12-16T00:00:00,CENTRAL,97,67,386
259,2020-12-17T00:00:00,CENTRAL,101,66,376
260,2020-12-18T00:00:00,CENTRAL,99,63,350
261,2020-12-19T00:00:00,CENTRAL,100,61,361
262,2020-12-20T00:00:00,CENTRAL,106,63,364
263,2020-12-21T00:00:00,CENTRAL,105,62,381
264,2020-12-22T00:00:00,CENTRAL,106,63,424
265,2020-12-23T00:00:00,CENTRAL,106,71,423
266,2020-12-24T00:00:00,CENTRAL,105,68,416
267,2020-12-25T00:00:00,CENTRAL,108,50,424
268,2020-12-26T00:00:00,CENTRAL,115,74,398
269,2020-12-27T00:00:00,CENTRAL,118,89,444
270,2020-12-28T00:00:00,CENTRAL,122,97,485
271,2020-12-29T00:00:00,CENTRAL,122,94,490
272,2020-12-30T00:00:00,CENTRAL,125,82,505
273,2020-12-31T00:00:00,CENTRAL,128,89,502
274,2021-01-01T00:00:00,CENTRAL,127,94,517
275,2021-01-02T00:00:00,CENTRAL,117,88,503
276,2021-01-03T00:00:00,CENTRAL,120,93,534
277,2021-01-04T00:00:00,CENTRAL,122,77,542
278,2021-01-05T00:00:00,CENTRAL,125,91,562
279,2021-01-06T00:00:00,CENTRAL,133,98,598
280,2021-01-07T00:00:00,CENTRAL,134,101,595
281,2021-01-08T00:00:00,CENTRAL,140,104,592
282,2021-01-09T00:00:00,CENTRAL,141,98,603
283,2021-01-10T00:00:00,CENTRAL,133,99,618
284,2021-01-11T00:00:00,CENTRAL,134,97,636
285,2021-01-12T00:00:00,CENTRAL,134,97,700
286,2021-01-13T00:00:00,CENTRAL,128,97,671
287,2021-01-14T00:00:00,CENTRAL,129,95,664
288,2021-01-15T00:00:00,CENTRAL,124,94,665
289,2021-01-16T00:00:00,CENTRAL,125,89,647
290,2020-04-02T00:00:00,EAST,38,31,99
291,2020-04-03T00:00:00,EAST,47,39,101
292,2020-04-04T00:00:00,EAST,45,36,113
293,2020-04-05T00:00:00,EAST,49,45,111
294,2020-04-06T00:00:00,EAST,53,45,129
295,2020-04-07T00:00:00,EAST,53,46,136
296,2020-04-08T00:00:00,EAST,59,47,129
297,2020-04-09T00:00:00,EAST,63,52,136
298,2020-04-10T00:00:00,EAST,63,56,145
299,2020-04-11T00:00:00,EAST,62,54,150
300,2020-04-12T00:00:00,EAST,60,45,142
301,2020-04-13T00:00:00,EAST,56,46,155
302,2020-04-14T00:00:00,EAST,58,42,146
303,2020-04-15T00:00:00,EAST,54,38,139
304,2020-04-16T00:00:00,EAST,47,38,138
305,2020-04-17T00:00:00,EAST,45,33,134
306,2020-04-18T00:00:00,EAST,49,33,137
307,2020-04-19T00:00:00,EAST,46,32,136
308,2020-04-20T00:00:00,EAST,47,29,136
309,2020-04-21T00:00:00,EAST,44,28,135
310,2020-04-22T00:00:00,EAST,43,27,141
311,2020-04-23T00:00:00,EAST,35,23,134
312,2020-04-24T00:00:00,EAST,33,25,143
313,2020-04-25T00:00:00,EAST,33,25,137
314,2020-04-26T00:00:00,EAST,35,27,140
315,2020-04-27T00:00:00,EAST,35,28,138
316,2020-04-28T00:00:00,EAST,36,28,142
317,2020-04-29T00:00:00,EAST,36,29,152
318,2020-04-30T00:00:00,EAST,37,28,161
319,2020-05-01T00:00:00,EAST,41,31,158
320,2020-05-02T00:00:00,EAST,40,27,148
321,2020-05-03T00:00:00,EAST,42,30,157
322,2020-05-04T00:00:00,EAST,45,33,159
323,2020-05-05T00:00:00,EAST,43,31,160
324,2020-05-06T00:00:00,EAST,41,31,160
325,2020-05-07T00:00:00,EAST,42,29,165
326,2020-05-08T00:00:00,EAST,42,32,168
327,2020-05-09T00:00:00,EAST,39,28,170
328,2020-05-10T00:00:00,EAST,34,26,170
329,2020-05-11T00:00:00,EAST,34,26,186
330,2020-05-12T00:00:00,EAST,31,21,166
331,2020-05-13T00:00:00,EAST,30,21,165
332,2020-05-14T00:00:00,EAST,32,23,163
333,2020-05-15T00:00:00,EAST,30,19,150
334,2020-05-16T00:00:00,EAST,28,21,147
335,2020-05-17T00:00:00,EAST,28,21,148
336,2020-05-18T00:00:00,EAST,27,20,144
337,2020-05-19T00:00:00,EAST,27,17,144
338,2020-05-20T00:00:00,EAST,25,19,141
339,2020-05-21T00:00:00,EAST,24,20,140
340,2020-05-22T00:00:00,EAST,26,21,139
341,2020-05-23T00:00:00,EAST,24,22,134
342,2020-05-24T00:00:00,EAST,23,14,127
343,2020-05-25T00:00:00,EAST,24,21,125
344,2020-05-26T00:00:00,EAST,22,18,119
345,2020-05-27T00:00:00,EAST,24,20,125
346,2020-05-28T00:00:00,EAST,24,20,117
347,2020-05-29T00:00:00,EAST,25,18,122
348,2020-05-30T00:00:00,EAST,21,17,120
349,2020-05-31T00:00:00,EAST,20,17,120
350,2020-06-01T00:00:00,EAST,22,19,117
351,2020-06-02T00:00:00,EAST,23,17,121
352,2020-06-03T00:00:00,EAST,23,18,117
353,2020-06-04T00:00:00,EAST,21,19,114
354,2020-06-05T00:00:00,EAST,21,18,112
355,2020-06-06T00:00:00,EAST,21,17,105
356,2020-06-07T00:00:00,EAST,21,17,100
357,2020-06-08T00:00:00,EAST,21,13,97
358,2020-06-09T00:00:00,EAST,21,15,94
359,2020-06-10T00:00:00,EAST,21,13,94
360,2020-06-11T00:00:00,EAST,18,13,87
361,2020-06-12T00:00:00,EAST,17,14,89
362,2020-06-13T00:00:00,EAST,17,12,72
363,2020-06-14T00:00:00,EAST,18,15,62
364,2020-06-15T00:00:00,EAST,19,14,57
365,2020-06-16T00:00:00,EAST,18,12,60
366,2020-06-17T00:00:00,EAST,16,12,53
367,2020-06-18T00:00:00,EAST,15,11,52
368,2020-06-19T00:00:00,EAST,39,36,50
369,2020-06-20T00:00:00,EAST,13,11,45
370,2020-06-21T00:00:00,EAST,14,12,34
371,2020-06-22T00:00:00,EAST,14,12,34
372,2020-06-23T00:00:00,EAST,15,9,35
373,2020-06-24T00:00:00,EAST,14,8,35
374,2020-06-25T00:00:00,EAST,12,5,32
375,2020-06-26T00:00:00,EAST,13,5,28
376,2020-06-27T00:00:00,EAST,11,5,32
377,2020-06-28T00:00:00,EAST,9,5,31
378,2020-06-29T00:00:00,EAST,8,5,27
379,2020-06-30T00:00:00,EAST,8,5,21
380,2020-07-01T00:00:00,EAST,10,5,24
381,2020-07-02T00:00:00,EAST,8,5,19
382,2020-07-03T00:00:00,EAST,8,3,19
383,2020-07-05T00:00:00,EAST,7,5,17
384,2020-07-06T00:00:00,EAST,6,5,18
385,2020-07-07T00:00:00,EAST,6,4,17
386,2020-07-08T00:00:00,EAST,5,3,15
387,2020-07-09T00:00:00,EAST,3,2,13
388,2020-07-10T00:00:00,EAST,3,2,12
389,2020-07-11T00:00:00,EAST,4,1,12
390,2020-07-12T00:00:00,EAST,4,2,12
391,2020-07-13T00:00:00,EAST,4,2,12
392,2020-07-14T00:00:00,EAST,4,2,12
393,2020-07-15T00:00:00,EAST,5,2,12
394,2020-07-16T00:00:00,EAST,3,2,15
395,2020-07-17T00:00:00,EAST,4,2,12
396,2020-07-18T00:00:00,EAST,5,3,14
397,2020-07-19T00:00:00,EAST,4,3,13
398,2020-07-20T00:00:00,EAST,4,3,15
399,2020-07-21T00:00:00,EAST,7,4,17
400,2020-07-22T00:00:00,EAST,7,4,14
401,2020-07-23T00:00:00,EAST,7,5,15
402,2020-07-24T00:00:00,EAST,6,4,15
403,2020-07-25T00:00:00,EAST,5,4,17
404,2020-07-26T00:00:00,EAST,6,4,13
405,2020-07-27T00:00:00,EAST,6,4,15
406,2020-07-28T00:00:00,EAST,7,4,16
407,2020-07-29T00:00:00,EAST,7,4,15
408,2020-07-30T00:00:00,EAST,6,3,16
409,2020-07-31T00:00:00,EAST,7,3,16
410,2020-08-01T00:00:00,EAST,5,1,17
411,2020-08-02T00:00:00,EAST,4,1,17
412,2020-08-03T00:00:00,EAST,4,1,14
413,2020-08-04T00:00:00,EAST,4,1,18
414,2020-08-05T00:00:00,EAST,3,0,14
415,2020-08-06T00:00:00,EAST,3,0,12
416,2020-08-07T00:00:00,EAST,4,0,13
417,2020-08-08T00:00:00,EAST,4,0,12
418,2020-08-09T00:00:00,EAST,4,0,9
419,2020-08-10T00:00:00,EAST,4,0,8
420,2020-08-11T00:00:00,EAST,3,0,11
421,2020-08-12T00:00:00,EAST,3,0,11
422,2020-08-13T00:00:00,EAST,4,0,9
423,2020-08-14T00:00:00,EAST,3,0,9
424,2020-08-15T00:00:00,EAST,4,0,11
425,2020-08-16T00:00:00,EAST,4,0,8
426,2020-08-17T00:00:00,EAST,3,0,8
427,2020-08-18T00:00:00,EAST,3,1,9
428,2020-08-19T00:00:00,EAST,3,1,9
429,2020-08-20T00:00:00,EAST,4,1,6
430,2020-08-21T00:00:00,EAST,3,1,5
431,2020-08-22T00:00:00,EAST,3,1,9
432,2020-08-23T00:00:00,EAST,3,1,11
433,2020-08-24T00:00:00,EAST,4,1,11
434,2020-08-25T00:00:00,EAST,3,1,8
435,2020-08-26T00:00:00,EAST,3,1,10
436,2020-08-27T00:00:00,EAST,4,1,12
437,2020-08-28T00:00:00,EAST,4,1,14
438,2020-08-29T00:00:00,EAST,4,1,12
439,2020-08-30T00:00:00,EAST,4,0,12
440,2020-08-31T00:00:00,EAST,3,1,11
441,2020-09-01T00:00:00,EAST,3,1,11
442,2020-09-02T00:00:00,EAST,2,1,13
443,2020-09-03T00:00:00,EAST,3,1,9
444,2020-09-04T00:00:00,EAST,2,0,11
445,2020-09-05T00:00:00,EAST,2,0,13
446,2020-09-06T00:00:00,EAST,2,1,10
447,2020-09-07T00:00:00,EAST,3,1,11
448,2020-09-08T00:00:00,EAST,3,0,12
449,2020-09-09T00:00:00,EAST,3,1,10
450,2020-09-10T00:00:00,EAST,4,1,14
451,2020-09-11T00:00:00,EAST,4,1,11
452,2020-09-12T00:00:00,EAST,1,1,10
453,2020-09-13T00:00:00,EAST,1,1,10
454,2020-09-14T00:00:00,EAST,1,1,11
455,2020-09-15T00:00:00,EAST,2,1,9
456,2020-09-16T00:00:00,EAST,2,1,8
457,2020-09-17T00:00:00,EAST,1,1,9
458,2020-09-18T00:00:00,EAST,2,0,10
459,2020-09-19T00:00:00,EAST,2,0,15
460,2020-09-20T00:00:00,EAST,3,0,11
461,2020-09-21T00:00:00,EAST,3,1,10
462,2020-09-22T00:00:00,EAST,3,0,10
463,2020-09-23T00:00:00,EAST,4,0,14
464,2020-09-24T00:00:00,EAST,4,0,15
465,2020-09-25T00:00:00,EAST,4,2,16
466,2020-09-26T00:00:00,EAST,5,2,25
467,2020-09-27T00:00:00,EAST,6,3,32
468,2020-09-28T00:00:00,EAST,6,3,39
469,2020-09-29T00:00:00,EAST,8,3,42
470,2020-09-30T00:00:00,EAST,9,4,54
471,2020-10-01T00:00:00,EAST,9,5,56
472,2020-10-02T00:00:00,EAST,10,6,60
473,2020-10-03T00:00:00,EAST,11,7,55
474,2020-10-04T00:00:00,EAST,12,8,59
475,2020-10-05T00:00:00,EAST,12,8,59
476,2020-10-06T00:00:00,EAST,11,9,63
477,2020-10-07T00:00:00,EAST,12,9,66
478,2020-10-08T00:00:00,EAST,15,11,66
479,2020-10-09T00:00:00,EAST,16,11,69
480,2020-10-10T00:00:00,EAST,16,11,60
481,2020-10-11T00:00:00,EAST,19,13,64
482,2020-10-12T00:00:00,EAST,21,12,63
483,2020-10-13T00:00:00,EAST,21,13,78
484,2020-10-14T00:00:00,EAST,20,12,76
485,2020-10-15T00:00:00,EAST,20,11,75
486,2020-10-16T00:00:00,EAST,22,11,81
487,2020-10-17T00:00:00,EAST,25,15,74
488,2020-10-18T00:00:00,EAST,24,16,68
489,2020-10-19T00:00:00,EAST,25,16,63
490,2020-10-20T00:00:00,EAST,26,15,68
491,2020-10-21T00:00:00,EAST,26,16,72
492,2020-10-22T00:00:00,EAST,27,14,80
493,2020-10-23T00:00:00,EAST,26,14,79
494,2020-10-24T00:00:00,EAST,26,16,82
495,2020-10-25T00:00:00,EAST,25,18,75
496,2020-10-26T00:00:00,EAST,25,16,81
497,2020-10-27T00:00:00,EAST,26,16,85
498,2020-10-28T00:00:00,EAST,26,16,88
499,2020-10-29T00:00:00,EAST,27,17,98
500,2020-10-30T00:00:00,EAST,25,16,99
501,2020-10-31T00:00:00,EAST,24,17,94
502,2020-11-01T00:00:00,EAST,23,14,97
503,2020-11-02T00:00:00,EAST,24,14,106
504,2020-11-03T00:00:00,EAST,24,14,111
505,2020-11-04T00:00:00,EAST,24,13,122
506,2020-11-05T00:00:00,EAST,24,13,124
507,2020-11-06T00:00:00,EAST,29,15,120
508,2020-11-07T00:00:00,EAST,28,16,115
509,2020-11-08T00:00:00,EAST,30,17,115
510,2020-11-09T00:00:00,EAST,31,19,118
511,2020-11-10T00:00:00,EAST,27,17,128
512,2020-11-11T00:00:00,EAST,31,19,128
513,2020-11-12T00:00:00,EAST,34,20,117
514,2020-11-13T00:00:00,EAST,32,19,132
515,2020-11-14T00:00:00,EAST,30,16,136
516,2020-11-15T00:00:00,EAST,33,17,122
517,2020-11-16T00:00:00,EAST,32,20,122
518,2020-11-17T00:00:00,EAST,31,20,120
519,2020-11-18T00:00:00,EAST,30,19,125
520,2020-11-19T00:00:00,EAST,35,21,121
521,2020-11-20T00:00:00,EAST,34,24,120
522,2020-11-21T00:00:00,EAST,32,22,116
523,2020-11-22T00:00:00,EAST,30,20,108
524,2020-11-23T00:00:00,EAST,32,19,112
